일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2021/12/30","198000","-3000","-1.49","202000","202000","198000","780889","155638750000","27313531344000","137947128"
"2021/12/29","201000","-11000","-5.19","207500","208000","200500","1631108","332532742500","27727372728000","137947128"
"2021/12/28","212000","11778","5.88","200713","212000","200222","1974215","416995446500","29796579648000","137947128"
"2021/12/27","200222","2944","1.49","196296","201204","195806","906195","183987554000","28141214112000","137947128"
"2021/12/24","197278","0","0.00","197278","199731","197278","394428","79577743000","27727372728000","137947128"
"2021/12/23","197278","491","0.25","195315","200713","191389","698278","139419181500","27727372728000","137947128"
"2021/12/22","196787","-4417","-2.20","201694","202185","195806","710518","143065753000","27658399164000","137947128"
"2021/12/21","201204","-981","-0.49","203167","203657","200713","355175","72987379000","28279161240000","137947128"
"2021/12/20","202185","-982","-0.48","202676","207583","201694","547695","113907844000","28417108368000","137947128"
"2021/12/17","203167","982","0.49","201204","204639","199241","523696","107776245000","28555055496000","137947128"
"2021/12/16","202185","-491","-0.24","204148","205130","201204","328176","67728802500","28417108368000","137947128"
"2021/12/15","202676","491","0.24","201694","206602","201694","432726","89903682500","28486081932000","137947128"
"2021/12/14","202185","981","0.49","201204","204639","200713","342568","70755412000","28417108368000","137947128"
"2021/12/13","201204","-2944","-1.44","206111","206602","200713","410820","85155244500","28279161240000","137947128"
"2021/12/10","204148","-2945","-1.42","207093","207583","203167","380838","79533371500","28693002624000","137947128"
"2021/12/09","207093","3436","1.69","204148","208565","202676","810939","170359846000","29106844008000","137947128"
"2021/12/08","203657","3926","1.97","200713","206111","200713","628351","130333401500","28624029060000","137947128"
"2021/12/07","199731","-2945","-1.45","202676","202676","197278","691681","140327988000","28072240548000","137947128"
"2021/12/06","202676","-3926","-1.90","204148","206602","201204","560276","115872562500","28486081932000","137947128"
"2021/12/03","206602","-2454","-1.17","207093","208565","202676","633417","132457219000","29037870444000","137947128"
"2021/12/02","209056","1473","0.71","206111","210037","202676","522300","109748830500","29382738264000","137947128"
"2021/12/01","207583","4416","2.17","207093","213963","205620","840037","178766980500","29175817572000","137947128"
"2021/11/30","203167","-5398","-2.59","213963","214454","201694","1149446","242963229000","28555055496000","137947128"
"2021/11/29","208565","-1472","-0.70","216417","220343","208074","1049158","227742625000","29313764700000","137947128"
"2021/11/26","210037","4907","2.39","205130","214454","204148","870748","185686506500","29520685392000","137947128"
"2021/11/25","205130","-1963","-0.95","207583","210037","204639","475696","100032451000","28830949752000","137947128"
"2021/11/24","207093","-490","-0.24","206602","210528","204639","671761","141880222500","29106844008000","137947128"
"2021/11/23","207583","-13250","-6.00","214944","216417","202676","1426174","302330597500","29175817572000","137947128"
"2021/11/22","220833","1963","0.90","216907","223287","214944","566162","127120654000","31038103800000","137947128"
"2021/11/19","218870","7851","3.72","211509","219361","211509","646676","142824842000","30762209544000","137947128"
"2021/11/18","211019","-3925","-1.83","212491","217398","211019","541693","117829945000","29658632520000","137947128"
"2021/11/17","214944","-9815","-4.37","223287","225741","214454","916835","203268476500","30207702804000","137934716"
"2021/11/16","224759","-3926","-1.72","227704","230648","221815","1009172","232415514500","31587049964000","137934716"
"2021/11/15","228685","19139","9.13","222796","246352","217398","4479850","1059246735500","32138788828000","137934716"
"2021/11/12","209546","981","0.47","227704","228194","209056","1592862","351383424500","29449061866000","137934716"
"2021/11/11","208565","-1472","-0.70","206111","211019","203657","681176","143883827000","29311127150000","137934716"
"2021/11/10","210037","8343","4.14","206602","216907","205130","1274733","274072190000","29518029224000","137934716"
"2021/11/09","201694","8342","4.31","194824","203657","193843","703159","143177050500","28345584138000","137934716"
"2021/11/08","193352","-11778","-5.74","198259","199241","189917","1181053","232550301000","27173139052000","137934716"
"2021/11/05","205130","491","0.24","204639","205620","199731","488779","101280970500","28828355644000","137934716"
"2021/11/04","204639","-1472","-0.71","206602","211019","203167","426637","89602782000","28759388286000","137934716"
"2021/11/03","206111","3435","1.69","203167","207093","200222","405132","84376882500","28966290360000","137934716"
"2021/11/02","202676","982","0.49","202185","208074","200713","812378","168730789500","28483518854000","137934716"
"2021/11/01","201694","4907","2.49","196787","204639","192370","862490","175953541000","28345584138000","137934716"
"2021/10/29","196787","-14722","-6.96","212981","212981","196296","1500726","307412723000","27655910558000","137934716"
"2021/10/28","211509","-3435","-1.60","215926","216417","211509","382286","83048743500","29724931298000","137934716"
"2021/10/27","214944","-3436","-1.57","218380","218380","214454","266457","58566186500","30207702804000","137934716"
"2021/10/26","218380","5889","2.77","213963","220833","213472","543088","120718928000","30690474310000","137934716"
"2021/10/25","212491","-2944","-1.37","215435","215926","211019","336539","72898646000","29862866014000","137934716"
"2021/10/22","215435","1963","0.92","212981","216417","210528","293238","63844560500","30276670162000","137934716"
"2021/10/21","213472","-1472","-0.68","215926","216907","213472","340552","74524868500","30000800730000","137934716"
"2021/10/20","214944","981","0.46","215435","221324","214454","522976","115656151500","30207702804000","137934716"
"2021/10/19","213963","1472","0.69","212981","214454","209546","482568","104335219500","30069768088000","137934716"
"2021/10/18","212491","-3435","-1.59","216907","216907","211019","412924","89511656500","29862866014000","137934716"
"2021/10/15","215926","-1963","-0.90","219852","220833","214944","427388","94299791500","30345637520000","137934716"
"2021/10/14","217889","6380","3.02","212981","218870","211509","563771","124248129500","30621506952000","137934716"
"2021/10/13","211509","981","0.47","207583","213963","207583","460999","99320428000","29724931298000","137934716"
"2021/10/12","210528","-9324","-4.24","218380","218870","209056","778783","168140011500","29586996582000","137934716"
"2021/10/08","219852","10796","5.16","211509","220833","211509","992187","219523299500","30897376384000","137934716"
"2021/10/07","209056","982","0.47","211019","215435","207583","1072554","230384062000","29380094508000","137934716"
"2021/10/06","208074","-5889","-2.75","214454","223287","208074","1834318","398623811500","29242159792000","137934716"
"2021/10/05","213963","-29444","-12.10","235556","236046","212000","2415460","548012086000","30069768088000","137934716"
"2021/10/01","243407","-11287","-4.43","253222","253713","242917","1020405","256343809000","34207809568000","137934716"
"2021/09/30","254694","-1473","-0.57","255185","258130","254204","461399","120072560500","35794058802000","137934716"
"2021/09/29","256167","-2453","-0.95","254694","260093","254694","471947","122656568500","36000960876000","137934716"
"2021/09/28","258620","-3926","-1.50","260093","264509","258130","515609","136506686000","36345797666000","137934716"
"2021/09/27","262546","-6871","-2.55","266963","267454","262056","512408","137899890000","36897536530000","137934716"
"2021/09/24","269417","-9814","-3.51","279722","280213","268926","633897","175827440000","37863079542000","137934716"
"2021/09/23","279231","8833","3.27","281685","285611","277269","1233089","353637240000","39242426702000","137934716"
"2021/09/17","270398","8342","3.18","265981","270889","265000","669719","184590911000","38001014258000","137934716"
"2021/09/16","262056","-5398","-2.02","270889","270889","261565","354210","95225584000","36828569172000","137934716"
"2021/09/15","267454","9324","3.61","261074","270398","260583","576273","156948214500","37587210110000","137934716"
"2021/09/14","258130","982","0.38","256657","260093","255676","416684","109557899500","36276830308000","137934716"
"2021/09/13","257148","-5398","-2.06","261565","262056","255676","505510","132709261000","36138895592000","137934716"
"2021/09/10","262546","-1473","-0.56","264509","265981","260583","394088","105746768000","36897536530000","137934716"
"2021/09/09","264019","-4416","-1.65","266963","270398","262056","595228","160592158000","37104438604000","137934716"
"2021/09/08","268435","-5889","-2.15","272852","274815","267944","465631","127829552500","37725144826000","137934716"
"2021/09/07","274324","981","0.36","273833","276778","270889","345474","96190481500","38552753122000","137934716"
"2021/09/06","273343","-4416","-1.59","277269","279722","271380","416665","116492786500","38414818406000","137934716"
"2021/09/03","277759","-4908","-1.74","283648","285120","277759","440445","125805620500","39035524628000","137934716"
"2021/09/02","282667","-2453","-0.86","283157","287083","281194","422212","121909049000","39725198208000","137934716"
"2021/09/01","285120","-2454","-0.85","287574","290028","283648","421041","122634473000","40070034998000","137934716"
"2021/08/31","287574","1963","0.69","287083","288556","282667","609839","177803221000","40414871788000","137934716"
"2021/08/30","285611","-3435","-1.19","291991","294935","285120","777724","229142704500","40139002356000","137934716"
"2021/08/27","289046","9815","3.51","279722","291500","277269","1202846","351934308500","40621773862000","137934716"
"2021/08/26","279231","2453","0.89","276778","283648","275306","605135","172731990500","39242426702000","137934716"
"2021/08/25","276778","-491","-0.18","277269","277269","270889","449508","125342926000","38897589912000","137934716"
"2021/08/24","277269","-1472","-0.53","282667","283157","274324","701570","198979297500","38966557270000","137934716"
"2021/08/23","278741","17667","6.77","264019","281194","264019","1355766","382026946500","39173459344000","137934716"
"2021/08/20","261074","-4907","-1.85","268435","271380","260093","647705","175015687000","36690634456000","137934716"
"2021/08/19","265981","-2945","-1.09","266472","274324","265000","500781","137259380000","37380308036000","137934716"
"2021/08/18","268926","0","0.00","269907","271870","265000","420737","115373338000","37794112184000","137934716"
"2021/08/17","268926","-1472","-0.54","268926","277759","265981","785917","217639810000","37789130316000","137916534"
"2021/08/13","270398","-5889","-2.13","278741","281194","269417","805209","224559994500","37996005117000","137916534"
"2021/08/12","276287","-1472","-0.53","283157","285611","274815","1067756","303389495500","38823504321000","137916534"
"2021/08/11","277759","12759","4.81","266963","280704","265491","1870984","527107313000","39030379122000","137916534"
"2021/08/10","265000","3926","1.50","261565","266963","261074","459924","124081882000","37237464180000","137916534"
"2021/08/09","261074","-5398","-2.03","265491","265981","259602","351775","93790912000","36685798044000","137916534"
"2021/08/06","266472","2453","0.93","265981","267944","262546","332369","89980897500","37444338981000","137916534"
"2021/08/05","264019","-490","-0.19","265000","269907","263528","411854","111738730500","37099547646000","137916534"
"2021/08/04","264509","4416","1.70","260093","267454","259602","497787","134063740000","37168505913000","137916534"
"2021/08/03","260093","1473","0.57","258620","260093","255676","279936","73563181500","36547881510000","137916534"
"2021/08/02","258620","9814","3.94","250769","259111","250769","459181","119583421500","36341006709000","137916534"
"2021/07/30","248806","-7851","-3.06","256657","257148","248806","627804","160841135500","34961841369000","137916534"
"2021/07/29","256657","0","0.00","256657","258620","256167","234784","61537345500","36065173641000","137916534"
"2021/07/28","256657","-1963","-0.76","258620","260093","255676","333216","87350087000","36065173641000","137916534"
"2021/07/27","258620","-491","-0.19","261565","264019","257639","293542","77870364000","36341006709000","137916534"
"2021/07/26","259111","-4417","-1.68","264019","265000","259111","331215","88105925000","36409964976000","137916534"
"2021/07/23","263528","-981","-0.37","264019","266472","263037","247979","66867004500","37030589379000","137916534"
"2021/07/22","264509","1963","0.75","264509","265000","261565","299521","80382898500","37168505913000","137916534"
"2021/07/21","262546","-5398","-2.01","270889","270889","262546","525377","142333220000","36892672845000","137916534"
"2021/07/20","267944","9814","3.80","261565","270398","261074","1113782","303645147500","37651213782000","137916534"
"2021/07/19","258130","-5889","-2.23","266472","266963","258130","463187","123665342000","36272048442000","137916534"
"2021/07/16","264019","2454","0.94","259602","266963","257639","578040","154734972000","37099547646000","137916534"
"2021/07/15","261565","5398","2.11","257148","265000","256657","458007","121505679500","36754756311000","137916534"
"2021/07/14","256167","-1963","-0.76","258130","259111","255185","364977","95272810500","35996215374000","137916534"
"2021/07/13","258130","491","0.19","260583","262546","257639","342811","90681501500","36272048442000","137916534"
"2021/07/12","257639","491","0.19","260583","262546","257639","301660","79744159500","36203090175000","137916534"
"2021/07/09","257148","-3926","-1.50","259111","260583","253222","663968","173392802500","36134131908000","137916534"
"2021/07/08","261074","-491","-0.19","263037","264509","261074","448215","119629105500","36685798044000","137916534"
"2021/07/07","261565","-491","-0.19","262546","264019","261074","309659","82744668500","36754756311000","137916534"
"2021/07/06","262056","-5888","-2.20","266963","267454","262056","516632","138525506500","36823714578000","137916534"
"2021/07/05","267944","6870","2.63","262056","271870","262056","593492","161787360500","37651213782000","137916534"
"2021/07/02","261074","-1472","-0.56","262546","262546","259602","352786","93802199000","36685798044000","137916534"
"2021/07/01","262546","-982","-0.37","265000","265000","259602","470679","125668496000","36892672845000","137916534"
"2021/06/30","263528","3435","1.32","260583","265981","259602","389803","104431935000","37030589379000","137916534"
"2021/06/29","260093","-981","-0.38","261074","263037","258620","341620","90826084000","36547881510000","137916534"
"2021/06/28","261074","491","0.19","263528","265981","260583","517932","138571984000","36685798044000","137916534"
"2021/06/25","260583","-12760","-4.67","274324","275796","256167","1113863","301995874000","36616839777000","137916534"
"2021/06/24","273343","-2944","-1.07","277759","279231","270398","550836","153661038000","38409754719000","137916534"
"2021/06/23","276287","7361","2.74","269907","278741","268926","955076","269133516000","38823504321000","137916534"
"2021/06/22","268926","-6380","-2.32","274815","275306","268435","534404","147106882500","37789130316000","137916534"
"2021/06/21","275306","10306","3.89","265000","276287","263528","1005972","278813729000","38685587787000","137916534"
"2021/06/18","265000","981","0.37","264019","266963","264019","476193","128765235000","37237464180000","137916534"
"2021/06/17","264019","-2453","-0.92","265000","266963","263528","387652","104579435500","37099547646000","137916534"
"2021/06/16","266472","-3435","-1.27","269417","269417","265000","399618","108443020500","37444338981000","137916534"
"2021/06/15","269907","-5889","-2.14","275796","276287","269907","610595","168983247500","37927046850000","137916534"
"2021/06/14","275796","15213","5.84","267454","276287","264019","1522976","422164878500","38754546054000","137916534"
"2021/06/11","260583","0","0.00","262056","266472","259602","488250","130795645000","36616839777000","137916534"
"2021/06/10","260583","3926","1.53","258620","262056","256167","557630","147747394000","36616839777000","137916534"
"2021/06/09","256657","-7362","-2.79","265491","266472","256657","604854","159939590000","36065173641000","137916534"
"2021/06/08","264019","4417","1.70","260093","265981","260093","545001","146522551500","37099547646000","137916534"
"2021/06/07","259602","-2454","-0.94","263037","264509","258620","350960","93303709000","36478923243000","137916534"
"2021/06/04","262056","491","0.19","260583","263528","258130","456306","121133168500","36823714578000","137916534"
"2021/06/03","261565","0","0.00","261074","266963","259111","510966","136931454500","36754756311000","137916534"
"2021/06/02","261565","-5889","-2.20","266472","267454","261565","539104","144640636500","36754756311000","137916534"
"2021/06/01","267454","-1963","-0.73","269417","270398","265000","329654","90056906500","37582255515000","137916534"
"2021/05/31","269417","982","0.37","269907","272852","268926","432928","119230384500","37858088583000","137916534"
"2021/05/28","268435","4416","1.67","264509","270889","263037","596212","162772421500","37720172049000","137916534"
"2021/05/27","264019","-1472","-0.55","265491","266963","260093","512886","137704165000","37099547646000","137916534"
"2021/05/26","265491","-1472","-0.55","265000","267944","263037","285099","77191980000","37306422447000","137916534"
"2021/05/25","266963","9815","3.82","258130","266963","256167","535978","143289265000","37513297248000","137916534"
"2021/05/24","257148","-6380","-2.42","264019","264019","256657","454113","119756236500","36134131908000","137916534"
"2021/05/21","263528","-1472","-0.56","266963","270889","263528","453849","123323130000","37030589379000","137916534"
"2021/05/20","265000","-1963","-0.74","264019","267454","263528","405516","109551201500","37237464180000","137916534"
"2021/05/18","266963","2454","0.93","260093","268435","258620","439224","118443630500","37513297248000","137916534"
"2021/05/17","264509","-982","-0.37","268926","271870","264019","571257","155266247500","37111073846000","137703428"
"2021/05/14","265491","5398","2.08","260093","266472","256657","571387","152629437500","37248777274000","137703428"
"2021/05/13","260093","2454","0.95","255676","265491","255185","862168","228695444000","36491408420000","137703428"
"2021/05/12","257639","-7852","-2.96","265491","269417","256657","771734","205427713000","36147149850000","137703428"
"2021/05/11","265491","-4416","-1.64","268435","271380","261565","690113","187029524000","37248777274000","137703428"
"2021/05/10","269907","8342","3.19","271380","272361","264019","961271","263254703000","37868442700000","137703428"
"2021/05/07","261565","13741","5.54","248806","266963","248315","1301011","344056143000","36697963562000","137703428"
"2021/05/06","247824","-7361","-2.88","255185","256657","246352","1153094","292112897000","34770115570000","137703428"
"2021/05/04","255185","10305","4.21","240954","255676","239481","1828139","461214037588","35802891280000","137703428"
"2021/05/03","244880","-16194","-6.20","260093","263037","243898","1931130","493912849000","34357005286000","137703428"
"2021/04/30","261074","-2454","-0.93","265000","267944","260093","698855","187024700500","36629111848000","137703428"
"2021/04/29","263528","-1472","-0.56","265491","271870","259111","1036746","279980551000","36973370418000","137703428"
"2021/04/28","265000","-3926","-1.46","267454","276778","261074","1371738","374869337004","37179925560000","137703428"
"2021/04/27","268926","-10796","-3.86","279722","280213","268435","1344606","373664366000","37730739272000","137703428"
"2021/04/26","279722","-2945","-1.04","282667","283157","278741","716990","204420618500","39245476980000","137703428"
"2021/04/23","282667","0","0.00","282667","285611","279722","521531","150551391000","39658587264000","137703428"
"2021/04/22","282667","-2453","-0.86","286593","289046","281685","772035","224075103500","39658587264000","137703428"
"2021/04/21","285120","-9324","-3.17","290028","291991","284630","1004575","294123226000","39225555855500","135027731"
"2021/04/20","294444","-9325","-3.07","300824","302296","293954","1058058","319651791000","40508319300000","135027731"
"2021/04/19","303769","1473","0.49","302296","307694","299843","569414","176337884000","41791082744500","135027731"
"2021/04/16","302296","-1473","-0.48","304750","306222","300824","378139","116630229000","41588541148000","135027731"
"2021/04/15","303769","-5398","-1.75","308676","309167","303278","547071","169836140000","41791082744500","135027731"
"2021/04/14","309167","-981","-0.32","311130","313093","307204","407935","128650552500","42533735265000","135027731"
"2021/04/13","310148","5398","1.77","306713","313093","303278","573517","180668333500","42668762996000","135027731"
"2021/04/12","304750","981","0.32","303769","305241","300333","342305","105494432000","41926110475500","135027731"
"2021/04/09","303769","-1962","-0.64","306713","308676","303278","347094","108097241000","41791082744500","135027731"
"2021/04/08","305731","5398","1.80","300824","305731","297389","486544","149740428500","42061138206500","135027731"
"2021/04/07","300333","2453","0.82","298370","306222","297389","458016","140816964500","41318485686000","135027731"
"2021/04/06","297880","-4416","-1.46","303278","307204","296407","634988","194232999500","40980916358500","135027731"
"2021/04/05","302296","-12269","-3.90","312111","313093","301315","716852","222795976500","41588541148000","135027731"
"2021/04/02","314565","-3926","-1.23","318491","319963","312111","500451","160736794000","43276387785500","135027731"
"2021/04/01","318491","0","0.00","317509","321435","312111","528893","170639259000","43816498709500","135027731"
"2021/03/31","318491","982","0.31","320454","323889","316528","529579","172092054000","43816498709500","135027731"
"2021/03/30","317509","-6871","-2.12","322417","322907","317019","614957","200248821000","43681470978500","135027731"
"2021/03/29","324380","16195","5.25","326343","328306","316037","1786627","589357250500","44626665095500","135027731"
"2021/03/26","308185","6379","2.11","305731","310639","298370","815381","253723646000","42398707534000","135027731"
"2021/03/25","301806","7362","2.50","295917","301806","293463","585517","177837141000","41521027282500","135027731"
"2021/03/24","294444","7361","2.56","288556","296407","286593","567246","168806302500","40508319300000","135027731"
"2021/03/23","287083","3435","1.21","288556","298370","285611","718171","213488461500","39495611317500","135027731"
"2021/03/22","283648","1963","0.70","284630","289046","280704","465736","135100902000","39023014259000","135027731"
"2021/03/19","281685","-4908","-1.71","282667","285120","278741","459008","131840452000","38752958797000","135027731"
"2021/03/18","286593","-1472","-0.51","290028","293954","286593","401776","118568184000","39428097452000","135027731"
"2021/03/17","288065","-2944","-1.01","291009","292481","285611","360539","105535021000","39630639048500","135027731"
"2021/03/16","291009","7361","2.60","285120","292481","283648","410799","120770080000","40035722241500","135027731"
"2021/03/15","283648","-7852","-2.69","291009","291500","283648","474511","137952892000","39023014259000","135027731"
"2021/03/12","291500","3926","1.37","290519","295426","287574","416941","123994258500","40103236107000","135027731"
"2021/03/11","287574","7361","2.63","280213","291009","279231","660641","192631301000","39563125183000","135027731"
"2021/03/10","280213","-1963","-0.70","286102","291009","278741","494901","143324917500","38550417200500","135027731"
"2021/03/09","282176","-3435","-1.20","282667","286593","275306","853291","244093079000","38820472662500","135027731"
"2021/03/08","285611","-10306","-3.48","298370","298370","285120","595881","176200359500","39293069721000","135027731"
"2021/03/05","295917","-4907","-1.63","299352","301315","294444","469774","141899423000","40710860896500","135027731"
"2021/03/04","300824","3435","1.16","297389","304259","291991","772420","235072512000","41385999551500","135027731"
"2021/03/03","297389","11287","3.95","287083","300333","284630","878080","263846018500","40913402493000","135027731"
"2021/03/02","286102","-5889","-2.02","296898","301315","283157","909178","270414434500","39360583586500","135027731"
"2021/02/26","291991","-10305","-3.41","294444","298370","286593","1062427","315901934500","40170749972500","135027731"
"2021/02/25","302296","25518","9.22","285120","303278","281194","1378139","412175937000","41588541148000","135027731"
"2021/02/24","276778","-13741","-4.73","287083","295426","276778","1494863","434431023500","38077820142000","135027731"
"2021/02/23","290519","-13250","-4.36","305241","306713","290519","1261921","380843045000","39968208376000","135027731"
"2021/02/22","303769","-8833","-2.83","316037","316528","302787","725100","228409619500","41791082744500","135027731"
"2021/02/19","312602","3926","1.27","304750","312602","300333","855583","267280901500","43006332323500","135027731"
"2021/02/18","308676","-6870","-2.18","314074","320454","308676","671084","214823393000","42456809672500","134997805"
"2021/02/17","315546","-3435","-1.08","318491","322907","309657","951224","305642340000","43401794307500","134997805"
"2021/02/16","318981","-7852","-2.40","328796","329287","318491","827534","270899740500","43874286625000","134997805"
"2021/02/15","326833","981","0.30","333704","337139","326833","1188210","398058045000","44954269065000","134997805"
"2021/02/10","325852","3926","1.22","320454","325852","318491","734865","241770454000","44819271260000","134997805"
"2021/02/09","321926","-7852","-2.38","329778","331250","321926","984780","326081420000","44279280040000","134997805"
"2021/02/08","329778","-5398","-1.61","343519","344991","329778","784558","268352458500","45359262480000","134997805"
"2021/02/05","335176","0","0.00","341065","348426","328796","1997418","695534667500","46101750407500","134997805"
"2021/02/04","335176","-5889","-1.73","338611","343028","331250","1099579","376382058000","46101750407500","134997805"
"2021/02/03","341065","-7852","-2.25","350880","352843","331741","1922464","665452152500","46911737237500","134997805"
"2021/02/02","348917","-15213","-4.18","363148","363148","345972","2321590","836077616500","47991719677500","134997805"
"2021/02/01","364130","46130","14.51","327815","375907","326833","6018601","2190473307000","50084185655000","134997805"
"2021/01/29","318000","-10306","-3.14","328306","332722","316528","1076910","354697929000","43739288820000","134997805"
"2021/01/28","328306","5399","1.67","313583","331741","310148","1488920","492612597000","45156765772500","134997805"
"2021/01/27","322907","6379","2.02","319963","326833","312111","1013961","331238797000","44414277845000","134997805"
"2021/01/26","316528","1472","0.47","321435","328796","315546","1256043","412546931000","43536792112500","134997805"
"2021/01/25","315056","10797","3.55","305731","316037","305241","941127","299129221500","43334295405000","134997805"
"2021/01/22","304259","-1963","-0.64","306713","309657","302296","835242","259953411500","41849319550000","134997805"
"2021/01/21","306222","981","0.32","308185","311620","300824","1083926","337528175000","42119315160000","134997805"
"2021/01/20","305241","-1472","-0.48","309657","318000","302296","1395424","439915057500","41984317355000","134997805"
"2021/01/19","306713","-1472","-0.48","302296","311130","291009","3300220","1018260869500","42186814062500","134997805"
"2021/01/18","308185","-14722","-4.56","321435","339593","308185","2601181","862910148000","42389310770000","134997805"
"2021/01/15","322907","-23065","-6.67","342537","343028","319472","3398281","1138174716500","44414277845000","134997805"
"2021/01/14","345972","-28463","-7.60","359222","367074","344500","3425555","1229693266000","47586726262500","134997805"
"2021/01/13","374435","-2454","-0.65","372963","382778","368056","2083610","798022757500","51501662607500","134997805"
"2021/01/12","376889","9815","2.67","373454","379833","363148","2475166","940013273000","51839157120000","134997805"
"2021/01/11","367074","6870","1.91","370019","379343","360204","2624781","985436089500","50489179070000","134997805"
"2021/01/08","360204","9324","2.66","352843","363148","349407","1719926","625841683500","49544194435000","134997805"
"2021/01/07","350880","3926","1.13","348426","352843","344500","956548","340784985500","48261715287500","134997805"
"2021/01/06","346954","-981","-0.28","350389","352843","346954","977528","347794709500","47721724067500","134997805"
"2021/01/05","347935","6870","2.01","344991","349407","338611","1255776","441147447000","47856721872500","134997805"
"2021/01/04","341065","-11287","-3.20","344991","347935","336648","2006483","698238748000","46911737237500","134997805"
"2020/12/30","352352","-1472","-0.42","355787","358241","344500","2107841","751245634000","48464211995000","134997805"
"2020/12/29","353824","32389","10.08","353824","358241","340574","5725005","2043579093500","48666708702500","134997805"
"2020/12/28","321435","-13494","-4.03","336856","346977","312279","7295632","2493305878500","45021767967500","134997805"
"2020/12/24","334929","-7228","-2.11","342639","345049","331073","2076258","725488573500","46911737237500","134997805"
"2020/12/23","342157","-3856","-1.11","350832","352759","341194","1425317","513070300000","47924220775000","134997805"
"2020/12/22","346013","-7710","-2.18","354687","357579","346013","1358477","494741796000","48464211995000","134997805"
"2020/12/21","353723","10602","3.09","347940","359024","343603","2005754","734276365000","49544194435000","134997805"
"2020/12/18","343121","4337","1.28","340230","344567","338302","921874","326991213500","48059218580000","134997805"
"2020/12/17","338784","-1928","-0.57","335893","343603","333965","910608","320669207500","47451728457500","134997805"
"2020/12/16","340712","-6265","-1.81","350832","351796","339748","1265904","450836161500","47721724067500","134997805"
"2020/12/15","346977","2410","0.70","346977","348904","329146","2434131","856013207500","48599209800000","134997805"
"2020/12/14","344567","-3373","-0.97","353241","357097","337338","1676174","606724350000","48261715287500","134997805"
"2020/12/11","347940","963","0.28","359988","359988","347458","1116272","407266028500","48734207605000","134997805"
"2020/12/10","346977","6265","1.84","332037","355169","331555","2056690","736109205500","48599209800000","134997805"
"2020/12/09","340712","3374","1.00","339266","351314","315170","3599378","1258969598500","47721724067500","134997805"
"2020/12/08","337338","-51565","-13.26","381674","387939","334447","4600980","1728913283500","47249231750000","134997805"
"2020/12/07","388903","22650","6.18","382156","388903","366253","3465337","1368063123000","54471614317500","134997805"
"2020/12/04","366253","27951","8.26","343121","371554","342639","4734606","1772620252500","51299165900000","134997805"
"2020/12/03","338302","3855","1.15","332519","346495","330592","1704361","599930726000","47384229555000","134997805"
"2020/12/02","334447","2892","0.87","333001","335411","328664","1148553","395625059000","46844238335000","134997805"
"2020/12/01","331555","3855","1.18","333483","338784","325772","1242970","427934021000","46439244920000","134997805"
"2020/11/30","327700","5783","1.80","325290","342639","324809","3062017","1062364869000","45899253700000","134997805"
"2020/11/27","321917","4337","1.37","317580","323845","317098","1327381","441606355500","45089266870000","134997805"
"2020/11/26","317580","-482","-0.15","322881","325772","311315","2778746","917557208000","44481776747500","134997805"
"2020/11/25","318062","27469","9.45","293002","362398","292520","10726012","3611378939500","44549275650000","134997805"
"2020/11/24","290593","482","0.17","293966","293966","287219","846027","255066351000","40701838207500","134997805"
"2020/11/23","290111","4337","1.52","289147","293002","287701","980542","296037302500","40634339305000","134997805"
"2020/11/20","285774","2410","0.85","282882","286738","282400","534421","157973491500","40026849182500","134997805"
"2020/11/19","283364","2891","1.03","288183","290111","281918","1008419","298572852000","39689354670000","134997805"
"2020/11/18","280473","4819","1.75","277099","282400","274690","633875","184230725000","39284361255000","134997805"
"2020/11/17","275654","-2409","-0.87","276135","282400","272280","917309","263538559000","38609372230000","134997805"
"2020/11/16","278063","-1446","-0.52","280473","283846","277581","590641","171449480500","38945693413000","134993738"
"2020/11/13","279509","-1928","-0.68","279027","283846","273244","832467","240399527000","39148184020000","134993738"
"2020/11/12","281437","-4337","-1.52","284328","285774","278545","1024919","299447289500","39418171496000","134993738"
"2020/11/11","285774","19277","7.23","266979","290111","265533","2765598","808829956500","40025643317000","134993738"
"2020/11/10","266497","-8193","-2.98","273244","275172","266015","1046021","292382871000","37325768557000","134993738"
"2020/11/09","274690","7229","2.70","272280","277581","271316","886316","252385536000","38473215330000","134993738"
"2020/11/06","267461","5301","2.02","264570","273726","260714","1189737","330051904500","37460762295000","134993738"
"2020/11/05","262160","1446","0.55","263124","264088","256859","965754","261672821000","36718296736000","134993738"
"2020/11/04","260714","11084","4.44","253486","261196","250594","1326699","353481703500","36515806129000","134993738"
"2020/11/03","249630","13975","5.93","238064","250112","237583","1016373","259447094000","34963378142000","134993738"
"2020/11/02","235655","3374","1.45","233727","239992","231318","486328","119076918500","33005968941000","134993738"
"2020/10/30","232281","-11566","-4.74","243847","244329","232281","825115","203241001500","32533490858000","134993738"
"2020/10/29","243847","10120","4.33","230836","246739","230354","986149","244699632000","34153415714000","134993738"
"2020/10/28","233727","3373","1.46","232281","234209","230354","426527","102756565000","32735981465000","134993738"
"2020/10/27","230354","964","0.42","228908","236137","225535","687981","165259551500","32263503382000","134993738"
"2020/10/26","229390","0","0.00","234209","239992","227944","945429","229297310000","32128509644000","134993738"
